par_id,community,text,label,text_length
1446,hopeless,"hopeless: The Jets have two things working in their favor : McCown is the ultimate team guy and wo n't make a stink . Coach Todd Bowles does n't have a quick hook . If anything , his hook is too slow . Remember , he was prepared to go the distance last season with McCown over his young quarterbacks even though the team was hopelessly out of playoff contention . He turned to Bryce Petty only after McCown 's season-ending hand injury .",0,437
1715,hopeless,"hopeless: Whatever else happens to Bolton legend Kevin Nolan in his managerial career , nothing will be more challenging than his first job : player-manager at a Leyton Orient side hopelessly compromised by their owner . Nolan lasted just 15 games in 2016 , despite a respectable record , but finds himself in a far more stable role now at Notts County . At the time of writing , they are flying high at the top of League Two , marking Nolan out as a rare commodity ; a former Premier League player brave enough to take his chances in the lower leagues and good enough to prosper .",0,581
670,migrant,"migrant: """""" The photo has made the police an involuntary actor in a very sensitive political debate which they should not participate in , """" said Marcus Knuth , a lawmaker with the anti-immigrant Liberal Party , which is the biggest in the government .""",0,255
6501,in-need,"in-need: I 'm a big supporter of the charity Dress for Success , which provides professional clothing and styling tips for women in need for job interviews . Most of those helped have come out of violent relationships or prison , and a new suit and hair and makeup goes a long way in shoring up the confidence needed to secure a job and improve your financial future .",1,368
4502,migrant,"migrant: ""Ryan says he plans to serve out the remainder of his term , so he may have the opportunity to add to his legacy . Last October , following the mass shooting in Las Vegas , Ryan said he would """" look into """" the banning of bump stocks . There 's also the matter of the 800,000 """" Dreamers """" -- undocumented immigrants who were brought into the country as children who were protected under the Deferred Action for Childhood Arrivals ( DACA ) program , which Trump ended . Last September , Ryan told those affected by the rescinding of DACA to """" rest easy , """" as Congress would take action to allow them to stay in the country . No such bill has passed Congress yet .""",1,678
1086,hopeless,hopeless: The former president dismissed the current agitation for the resurrection of the Biafra secessionist agenda as a hopeless and futile exercise .,0,153
331,poor-families,poor-families: Studies have found the one sure predictor for success among children from poor families was a strong relationship with an adult .,0,144
2180,migrant,"migrant: The US Conference of Catholic Bishops , which also has a leading role in the Catholic migrant campaign , has repeatedly condemned restrictions on immigration and has taken a hard stand against some of the Trump administration 's initiatives .",0,251
1231,homeless,"homeless: A harrowing journey Night falls early in this part of Morocco now and a cold winter looms , prompting the homeless Africans to take their chances before conditions worsen , and amid sometimes harsh treatment by authorities .",1,234
988,vulnerable,"vulnerable: Airbus won no new A380 orders in 2016 after Iran opted not to go ahead with an outline deal for 12 planes . At the same time , the manufacturer handed over 28 aircraft . Subsequent deliveries had reduced the backlog to 107 as of April 30 , though some of those may be vulnerable to cancellation or deferral .",0,320
3683,hopeless,"hopeless: ""Many of us struggle with a particular behavior or trait we just ca n't seem to kick , even though we know it does n't please God . These weaknesses can leave us feeling defeated , hopeless , and full of despair . But there 's hope ! The transforming power of the Holy Spirit is still available today . Once we surrender our hearts to Christ , Romans 8:9 says that """" we are not controlled by our sinful nature . """"""",1,426
